,Activity Period,Operating Airline,Operating Airline IATA Code,GEO Region,Terminal,Boarding Area,Passenger Count,Year,Month,cluster,Activity Period,Operating Airline,GEO Region,Boarding Area,Passenger Count,Year,Month
4413,200808,US Airways,US ,US,Terminal 1,B,84358,2008,August,1,200808,US Airways,US,B,44836,2008,August
4414,200808,United Airlines,UA,US,Terminal 1,B,70681,2008,August,1,200808,United Airlines,US,B,44836,2008,August
4415,200808,United Airlines,UA,US,Terminal 1,B,73488,2008,August,1,200808,United Airlines,US,B,44836,2008,August
4416,200808,United Airlines - Pre 07/01/2013,UA,US,International,G,11060,2008,August,0,200808,United Airlines - Pre 07/01/2013,US,G,11060,2008,August
4417,200808,United Airlines - Pre 07/01/2013,UA,US,International,G,2033,2008,August,0,200808,United Airlines - Pre 07/01/2013,US,G,2033,2008,August
4418,200808,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,23415,2008,August,0,200808,United Airlines - Pre 07/01/2013,US,E,23415,2008,August
4419,200808,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,23637,2008,August,0,200808,United Airlines - Pre 07/01/2013,US,E,23637,2008,August
4420,200808,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,265,2008,August,0,200808,United Airlines - Pre 07/01/2013,US,E,265,2008,August
4421,200808,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,53064,2008,August,1,200808,United Airlines - Pre 07/01/2013,US,F,44836,2008,August
4422,200808,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,391820,2008,August,1,200808,United Airlines - Pre 07/01/2013,US,F,44836,2008,August
4423,200808,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,52809,2008,August,1,200808,United Airlines - Pre 07/01/2013,US,F,44836,2008,August
4424,200808,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,396295,2008,August,1,200808,United Airlines - Pre 07/01/2013,US,F,44836,2008,August
4425,200808,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,5042,2008,August,0,200808,United Airlines - Pre 07/01/2013,US,F,5042,2008,August
4426,200808,United Airlines - Pre 07/01/2013,UA,Asia,International,G,81475,2008,August,1,200808,United Airlines - Pre 07/01/2013,Asia,G,44836,2008,August
4427,200808,United Airlines - Pre 07/01/2013,UA,Asia,International,G,68877,2008,August,1,200808,United Airlines - Pre 07/01/2013,Asia,G,44836,2008,August
4428,200808,United Airlines - Pre 07/01/2013,UA,Asia,International,G,3287,2008,August,0,200808,United Airlines - Pre 07/01/2013,Asia,G,3287,2008,August
4429,200808,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,7298,2008,August,0,200808,United Airlines - Pre 07/01/2013,Australia / Oceania,G,7298,2008,August
4430,200808,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,5623,2008,August,0,200808,United Airlines - Pre 07/01/2013,Australia / Oceania,G,5623,2008,August
4431,200808,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,648,2008,August,0,200808,United Airlines - Pre 07/01/2013,Australia / Oceania,G,648,2008,August
4432,200808,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,17607,2008,August,0,200808,United Airlines - Pre 07/01/2013,Canada,F,17607,2008,August
4433,200808,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,17218,2008,August,0,200808,United Airlines - Pre 07/01/2013,Canada,F,17218,2008,August
4434,200808,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,301,2008,August,0,200808,United Airlines - Pre 07/01/2013,Canada,F,301,2008,August
4435,200808,United Airlines - Pre 07/01/2013,UA,Europe,International,G,35132,2008,August,1,200808,United Airlines - Pre 07/01/2013,Europe,G,35132,2008,August
4436,200808,United Airlines - Pre 07/01/2013,UA,Europe,International,G,35421,2008,August,1,200808,United Airlines - Pre 07/01/2013,Europe,G,35421,2008,August
4437,200808,United Airlines - Pre 07/01/2013,UA,Europe,International,G,517,2008,August,0,200808,United Airlines - Pre 07/01/2013,Europe,G,517,2008,August
4438,200808,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,13335,2008,August,0,200808,United Airlines - Pre 07/01/2013,Mexico,G,13335,2008,August
4439,200808,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,12803,2008,August,0,200808,United Airlines - Pre 07/01/2013,Mexico,G,12803,2008,August
4440,200808,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,26,2008,August,0,200808,United Airlines - Pre 07/01/2013,Mexico,G,26,2008,August
4441,200808,Virgin America,VX,US,International,A,94986,2008,August,1,200808,Virgin America,US,A,44836,2008,August
4442,200808,Virgin America,VX,US,International,A,95306,2008,August,1,200808,Virgin America,US,A,44836,2008,August
4443,200808,Virgin Atlantic,VS,Europe,International,A,10116,2008,August,0,200808,Virgin Atlantic,Europe,A,10116,2008,August
4444,200808,Virgin Atlantic,VS,Europe,International,A,10089,2008,August,0,200808,Virgin Atlantic,Europe,A,10089,2008,August
4445,200809,Aer Lingus,EI,Europe,International,A,5305,2008,September,0,200809,Aer Lingus,Europe,A,5305,2008,September
4446,200809,Aer Lingus,EI,Europe,International,A,5052,2008,September,0,200809,Aer Lingus,Europe,A,5052,2008,September
4447,200809,Air Canada ,AC,Canada,Terminal 3,E,25770,2008,September,0,200809,Air Canada ,Canada,E,25770,2008,September
4448,200809,Air Canada ,AC,Canada,Terminal 3,E,24957,2008,September,0,200809,Air Canada ,Canada,E,24957,2008,September
4449,200809,Air China,CA,Asia,International,G,5548,2008,September,0,200809,Air China,Asia,G,5548,2008,September
4450,200809,Air China,CA,Asia,International,G,5350,2008,September,0,200809,Air China,Asia,G,5350,2008,September
4451,200809,Air France,AF,Europe,International,A,12099,2008,September,0,200809,Air France,Europe,A,12099,2008,September
4452,200809,Air France,AF,Europe,International,A,12815,2008,September,0,200809,Air France,Europe,A,12815,2008,September
4453,200809,Air New Zealand,NZ,Australia / Oceania,International,G,7560,2008,September,0,200809,Air New Zealand,Australia / Oceania,G,7560,2008,September
4454,200809,Air New Zealand,NZ,Australia / Oceania,International,G,7863,2008,September,0,200809,Air New Zealand,Australia / Oceania,G,7863,2008,September
4455,200809,AirTran Airways,FL,US,Terminal 1,B,4094,2008,September,0,200809,AirTran Airways,US,B,4094,2008,September
4456,200809,AirTran Airways,FL,US,Terminal 1,B,7584,2008,September,0,200809,AirTran Airways,US,B,7584,2008,September
4457,200809,Alaska Airlines,AS,US,Terminal 1,B,41235,2008,September,1,200809,Alaska Airlines,US,B,41235,2008,September
4458,200809,Alaska Airlines,AS,US,Terminal 1,B,39040,2008,September,1,200809,Alaska Airlines,US,B,39040,2008,September
4459,200809,Alaska Airlines,AS,Mexico,International,A,7054,2008,September,0,200809,Alaska Airlines,Mexico,A,7054,2008,September
4460,200809,Alaska Airlines,AS,Mexico,International,A,6537,2008,September,0,200809,Alaska Airlines,Mexico,A,6537,2008,September
4461,200809,All Nippon Airways,NH,Asia,International,G,5909,2008,September,0,200809,All Nippon Airways,Asia,G,5909,2008,September
4462,200809,All Nippon Airways,NH,Asia,International,G,5683,2008,September,0,200809,All Nippon Airways,Asia,G,5683,2008,September
4463,200809,Allegiant Air,G4,US,Terminal 1,B,1258,2008,September,0,200809,Allegiant Air,US,B,1258,2008,September
4464,200809,Allegiant Air,G4,US,Terminal 1,B,1263,2008,September,0,200809,Allegiant Air,US,B,1263,2008,September
4465,200809,American Airlines,AA,US,Terminal 3,E,139336,2008,September,1,200809,American Airlines,US,E,44836,2008,September
4466,200809,American Airlines,AA,US,Terminal 3,E,140159,2008,September,1,200809,American Airlines,US,E,44836,2008,September
4467,200809,American Eagle Airlines,MQ,US,Terminal 3,E,3669,2008,September,0,200809,American Eagle Airlines,US,E,3669,2008,September
4468,200809,American Eagle Airlines,MQ,US,Terminal 3,E,3508,2008,September,0,200809,American Eagle Airlines,US,E,3508,2008,September
4469,200809,Asiana Airlines,OZ,Asia,International,A,3800,2008,September,0,200809,Asiana Airlines,Asia,A,3800,2008,September
4470,200809,Asiana Airlines,OZ,Asia,International,A,4488,2008,September,0,200809,Asiana Airlines,Asia,A,4488,2008,September
4471,200809,BelAir Airlines,BBB,Europe,International,A,505,2008,September,0,200809,BelAir Airlines,Europe,A,505,2008,September
4472,200809,BelAir Airlines,BBB,Europe,International,A,321,2008,September,0,200809,BelAir Airlines,Europe,A,321,2008,September
4473,200809,British Airways,BA,Europe,International,A,18134,2008,September,0,200809,British Airways,Europe,A,18134,2008,September
4474,200809,British Airways,BA,Europe,International,A,18792,2008,September,0,200809,British Airways,Europe,A,18792,2008,September
4475,200809,Cathay Pacific,CX,Asia,International,A,15849,2008,September,0,200809,Cathay Pacific,Asia,A,15849,2008,September
4476,200809,Cathay Pacific,CX,Asia,International,A,15320,2008,September,0,200809,Cathay Pacific,Asia,A,15320,2008,September
4477,200809,China Airlines,CI,Asia,International,A,7564,2008,September,0,200809,China Airlines,Asia,A,7564,2008,September
4478,200809,China Airlines,CI,Asia,International,A,7430,2008,September,0,200809,China Airlines,Asia,A,7430,2008,September
4479,200809,Delta Air Lines,DL,US,Terminal 1,C,65409,2008,September,1,200809,Delta Air Lines,US,C,44836,2008,September
4480,200809,Delta Air Lines,DL,US,Terminal 1,C,66642,2008,September,1,200809,Delta Air Lines,US,C,44836,2008,September
4481,200809,EVA Airways,BR,Asia,International,G,10063,2008,September,0,200809,EVA Airways,Asia,G,10063,2008,September
4482,200809,EVA Airways,BR,Asia,International,G,10490,2008,September,0,200809,EVA Airways,Asia,G,10490,2008,September
4483,200809,ExpressJet Airlines,XE,US,Terminal 1,C,125,2008,September,0,200809,ExpressJet Airlines,US,C,125,2008,September
4484,200809,ExpressJet Airlines,XE,US,Terminal 1,C,192,2008,September,0,200809,ExpressJet Airlines,US,C,192,2008,September
4485,200809,Frontier Airlines,F9,US,Terminal 1,C,14506,2008,September,0,200809,Frontier Airlines,US,C,14506,2008,September
4486,200809,Frontier Airlines,F9,US,Terminal 1,C,13694,2008,September,0,200809,Frontier Airlines,US,C,13694,2008,September
4487,200809,Hawaiian Airlines,HA,US,Terminal 1,C,6939,2008,September,0,200809,Hawaiian Airlines,US,C,6939,2008,September
4488,200809,Hawaiian Airlines,HA,US,Terminal 1,C,6505,2008,September,0,200809,Hawaiian Airlines,US,C,6505,2008,September
4489,200809,Horizon Air ,QX,US,Terminal 1,B,3357,2008,September,0,200809,Horizon Air ,US,B,3357,2008,September
4490,200809,Horizon Air ,QX,US,Terminal 1,B,3007,2008,September,0,200809,Horizon Air ,US,B,3007,2008,September
4491,200809,Japan Airlines,JL,Asia,International,A,6664,2008,September,0,200809,Japan Airlines,Asia,A,6664,2008,September
4492,200809,Japan Airlines,JL,Asia,International,A,6528,2008,September,0,200809,Japan Airlines,Asia,A,6528,2008,September
4493,200809,Jet Airways,9W,Asia,International,A,4426,2008,September,0,200809,Jet Airways,Asia,A,4426,2008,September
4494,200809,Jet Airways,9W,Asia,International,A,3273,2008,September,0,200809,Jet Airways,Asia,A,3273,2008,September
4495,200809,JetBlue Airways ,B6,US,International,A,15120,2008,September,0,200809,JetBlue Airways ,US,A,15120,2008,September
4496,200809,JetBlue Airways ,B6,US,International,A,15139,2008,September,0,200809,JetBlue Airways ,US,A,15139,2008,September
4497,200809,KLM Royal Dutch Airlines,KL,Europe,International,A,12434,2008,September,0,200809,KLM Royal Dutch Airlines,Europe,A,12434,2008,September
4498,200809,KLM Royal Dutch Airlines,KL,Europe,International,A,12290,2008,September,0,200809,KLM Royal Dutch Airlines,Europe,A,12290,2008,September
4499,200809,Korean Air Lines,KE,Asia,International,A,4264,2008,September,0,200809,Korean Air Lines,Asia,A,4264,2008,September
4500,200809,Korean Air Lines,KE,Asia,International,A,4200,2008,September,0,200809,Korean Air Lines,Asia,A,4200,2008,September
4501,200809,Lufthansa German Airlines,LH,Europe,International,G,17530,2008,September,0,200809,Lufthansa German Airlines,Europe,G,17530,2008,September
4502,200809,Lufthansa German Airlines,LH,Europe,International,G,18299,2008,September,0,200809,Lufthansa German Airlines,Europe,G,18299,2008,September
4503,200809,Mexicana Airlines,MX,Mexico,International,G,6587,2008,September,0,200809,Mexicana Airlines,Mexico,G,6587,2008,September
4504,200809,Mexicana Airlines,MX,Mexico,International,G,6925,2008,September,0,200809,Mexicana Airlines,Mexico,G,6925,2008,September
4505,200809,Midwest Airlines,YX,US,Terminal 3,E,2772,2008,September,0,200809,Midwest Airlines,US,E,2772,2008,September
4506,200809,Midwest Airlines,YX,US,Terminal 3,E,2889,2008,September,0,200809,Midwest Airlines,US,E,2889,2008,September
4507,200809,Northwest Airlines,NW,US,Terminal 1,C,49239,2008,September,1,200809,Northwest Airlines,US,C,44836,2008,September
4508,200809,Northwest Airlines,NW,US,Terminal 1,C,49054,2008,September,1,200809,Northwest Airlines,US,C,44836,2008,September
4509,200809,Northwest Airlines,NW,US,Terminal 1,C,382,2008,September,0,200809,Northwest Airlines,US,C,382,2008,September
4510,200809,Northwest Airlines,NW,Asia,International,A,6722,2008,September,0,200809,Northwest Airlines,Asia,A,6722,2008,September
4511,200809,Northwest Airlines,NW,Asia,International,A,6695,2008,September,0,200809,Northwest Airlines,Asia,A,6695,2008,September
4512,200809,Philippine Airlines,PR,Asia,International,A,8663,2008,September,0,200809,Philippine Airlines,Asia,A,8663,2008,September
4513,200809,Philippine Airlines,PR,Asia,International,A,7541,2008,September,0,200809,Philippine Airlines,Asia,A,7541,2008,September
4514,200809,Qantas Airways,QF,Australia / Oceania,International,A,4482,2008,September,0,200809,Qantas Airways,Australia / Oceania,A,4482,2008,September
4515,200809,Qantas Airways,QF,Australia / Oceania,International,A,6253,2008,September,0,200809,Qantas Airways,Australia / Oceania,A,6253,2008,September
4516,200809,Singapore Airlines,SQ,Asia,International,G,13740,2008,September,0,200809,Singapore Airlines,Asia,G,13740,2008,September
4517,200809,Singapore Airlines,SQ,Asia,International,G,12226,2008,September,0,200809,Singapore Airlines,Asia,G,12226,2008,September
4518,200809,SkyWest Airlines,OO,US,Terminal 1,C,9421,2008,September,0,200809,SkyWest Airlines,US,C,9421,2008,September
4519,200809,SkyWest Airlines,OO,US,Terminal 1,C,9209,2008,September,0,200809,SkyWest Airlines,US,C,9209,2008,September
4520,200809,SkyWest Airlines,OO,US,Terminal 3,F,90743,2008,September,1,200809,SkyWest Airlines,US,F,44836,2008,September
4521,200809,SkyWest Airlines,OO,US,Terminal 3,F,87944,2008,September,1,200809,SkyWest Airlines,US,F,44836,2008,September
4522,200809,SkyWest Airlines,OO,Canada,International,G,1443,2008,September,0,200809,SkyWest Airlines,Canada,G,1443,2008,September
4523,200809,SkyWest Airlines,OO,Canada,Terminal 3,F,9054,2008,September,0,200809,SkyWest Airlines,Canada,F,9054,2008,September
4524,200809,SkyWest Airlines,OO,Canada,Terminal 3,F,10752,2008,September,0,200809,SkyWest Airlines,Canada,F,10752,2008,September
4525,200809,Southwest Airlines,WN,US,Terminal 1,B,89266,2008,September,1,200809,Southwest Airlines,US,B,44836,2008,September
4526,200809,Southwest Airlines,WN,US,Terminal 1,B,87757,2008,September,1,200809,Southwest Airlines,US,B,44836,2008,September
4527,200809,Southwest Airlines,WN,US,Terminal 1,B,14,2008,September,0,200809,Southwest Airlines,US,B,14,2008,September
4528,200809,Sun Country Airlines,SY,US,Terminal 1,B,599,2008,September,0,200809,Sun Country Airlines,US,B,599,2008,September
4529,200809,Sun Country Airlines,SY,US,Terminal 1,B,724,2008,September,0,200809,Sun Country Airlines,US,B,724,2008,September
4530,200809,TACA,TA,Central America,International,A,4005,2008,September,0,200809,TACA,Central America,A,4005,2008,September
4531,200809,TACA,TA,Central America,International,A,3615,2008,September,0,200809,TACA,Central America,A,3615,2008,September
4532,200809,US Airways,US ,US,Terminal 1,B,73858,2008,September,1,200809,US Airways,US,B,44836,2008,September
4533,200809,US Airways,US ,US,Terminal 1,B,74375,2008,September,1,200809,US Airways,US,B,44836,2008,September
4534,200809,United Airlines,UA,US,Terminal 1,B,53331,2008,September,1,200809,United Airlines,US,B,44836,2008,September
4535,200809,United Airlines,UA,US,Terminal 1,B,53820,2008,September,1,200809,United Airlines,US,B,44836,2008,September
4536,200809,United Airlines - Pre 07/01/2013,UA,US,International,G,6883,2008,September,0,200809,United Airlines - Pre 07/01/2013,US,G,6883,2008,September
4537,200809,United Airlines - Pre 07/01/2013,UA,US,International,G,2712,2008,September,0,200809,United Airlines - Pre 07/01/2013,US,G,2712,2008,September
4538,200809,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,19500,2008,September,0,200809,United Airlines - Pre 07/01/2013,US,E,19500,2008,September
4539,200809,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,20046,2008,September,0,200809,United Airlines - Pre 07/01/2013,US,E,20046,2008,September
4540,200809,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,209,2008,September,0,200809,United Airlines - Pre 07/01/2013,US,E,209,2008,September
4541,200809,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,39624,2008,September,1,200809,United Airlines - Pre 07/01/2013,US,F,39624,2008,September
4542,200809,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,330863,2008,September,1,200809,United Airlines - Pre 07/01/2013,US,F,44836,2008,September
4543,200809,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,38666,2008,September,1,200809,United Airlines - Pre 07/01/2013,US,F,38666,2008,September
4544,200809,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,342206,2008,September,1,200809,United Airlines - Pre 07/01/2013,US,F,44836,2008,September
4545,200809,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,3976,2008,September,0,200809,United Airlines - Pre 07/01/2013,US,F,3976,2008,September
4546,200809,United Airlines - Pre 07/01/2013,UA,Asia,International,G,64209,2008,September,1,200809,United Airlines - Pre 07/01/2013,Asia,G,44836,2008,September
4547,200809,United Airlines - Pre 07/01/2013,UA,Asia,International,G,59045,2008,September,1,200809,United Airlines - Pre 07/01/2013,Asia,G,44836,2008,September
4548,200809,United Airlines - Pre 07/01/2013,UA,Asia,International,G,2477,2008,September,0,200809,United Airlines - Pre 07/01/2013,Asia,G,2477,2008,September
4549,200809,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,5920,2008,September,0,200809,United Airlines - Pre 07/01/2013,Australia / Oceania,G,5920,2008,September
4550,200809,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,5670,2008,September,0,200809,United Airlines - Pre 07/01/2013,Australia / Oceania,G,5670,2008,September
